campus_id,campus_name,building_id,year,month,total_kw_consumed,total_gas_consumed,total_water_consumed,scope_1_emissions,scope_2_emissions,total_emissions,category,gross_floor_area,carbon_intensity
1,Bundoora,60,2020.0,4.0,2535.94,0.0,0.0,0.0,1.01,1.01,mixed use,1208347.8399999996,0.0
1,Bundoora,61,2018.0,1.0,46367.81,0.0,0.0,0.0,18.55,18.55,mixed use,1208347.8399999996,2e-05
1,Bundoora,61,2018.0,2.0,50545.62,0.0,0.0,0.0,20.22,20.22,mixed use,1208347.8399999996,2e-05
1,Bundoora,61,2018.0,3.0,55684.8,0.0,0.0,0.0,22.27,22.27,mixed use,1208347.8399999996,2e-05
1,Bundoora,61,2018.0,4.0,50361.61,0.0,0.0,0.0,20.14,20.14,mixed use,1208347.8399999996,2e-05
1,Bundoora,61,2018.0,5.0,49598.31,522.0,0.0,2.77,19.84,22.61,mixed use,1208347.8399999996,2e-05
1,Bundoora,61,2018.0,6.0,46238.65,576.37,0.0,3.05,18.5,21.55,mixed use,1208347.8399999996,2e-05
1,Bundoora,61,2018.0,7.0,49381.8,616.54,0.0,3.27,19.75,23.02,mixed use,1208347.8399999996,2e-05
1,Bundoora,61,2018.0,8.0,55590.07,599.82,0.0,3.18,22.24,25.42,mixed use,1208347.8399999996,2e-05
1,Bundoora,61,2018.0,9.0,39436.42,566.76,0.0,3.0,15.77,18.78,mixed use,1208347.8399999996,2e-05
1,Bundoora,61,2018.0,10.0,42795.54,527.32,0.0,2.79,17.12,19.91,mixed use,1208347.8399999996,2e-05
1,Bundoora,61,2018.0,11.0,39365.57,471.95,0.0,2.5,15.75,18.25,mixed use,1208347.8399999996,2e-05
1,Bundoora,61,2018.0,12.0,35013.67,270.59,0.0,1.43,14.01,15.44,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2019.0,1.0,38203.92,242.21,0.0,1.28,15.28,16.57,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2019.0,2.0,43538.39,346.05,0.0,1.83,17.42,19.25,mixed use,1208347.8399999996,2e-05
1,Bundoora,61,2019.0,3.0,47622.46,413.58,0.0,2.19,19.05,21.24,mixed use,1208347.8399999996,2e-05
1,Bundoora,61,2019.0,4.0,43469.34,446.4,0.0,2.37,17.39,19.75,mixed use,1208347.8399999996,2e-05
1,Bundoora,61,2019.0,5.0,44230.02,527.44,0.0,2.8,17.69,20.49,mixed use,1208347.8399999996,2e-05
1,Bundoora,61,2019.0,6.0,35084.77,546.06,0.0,2.89,14.03,16.93,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2019.0,7.0,35152.61,573.32,0.0,3.04,14.06,17.1,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2019.0,8.0,36317.69,580.68,0.0,3.08,14.53,17.6,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2019.0,9.0,33166.75,512.95,0.0,2.72,13.27,15.99,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2019.0,10.0,34888.08,472.34,0.0,2.5,13.96,16.46,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2019.0,11.0,32435.06,404.03,0.0,2.14,12.97,15.12,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2019.0,12.0,28899.08,222.79,0.0,1.18,11.56,12.74,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2020.0,1.0,27501.21,0.0,0.0,0.0,11.0,11.0,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2020.0,2.0,30619.25,0.0,0.0,0.0,12.25,12.25,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2020.0,3.0,32662.3,0.0,0.0,0.0,13.06,13.06,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2020.0,4.0,20293.01,0.0,0.0,0.0,8.12,8.12,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2020.0,5.0,25599.56,0.0,0.0,0.0,10.24,10.24,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2020.0,6.0,26249.95,0.0,0.0,0.0,10.5,10.5,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2020.0,7.0,25555.24,0.0,0.0,0.0,10.22,10.22,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2020.0,8.0,26468.78,0.0,0.0,0.0,10.59,10.59,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2020.0,9.0,22427.11,0.0,0.0,0.0,8.97,8.97,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2020.0,10.0,28593.89,0.0,0.0,0.0,11.44,11.44,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2020.0,11.0,27879.39,0.0,0.0,0.0,11.15,11.15,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2020.0,12.0,28169.72,0.0,0.0,0.0,11.27,11.27,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2021.0,1.0,29070.41,307.52,18065.37,1.63,11.63,13.26,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2021.0,2.0,30253.87,367.24,18423.14,1.95,12.1,14.05,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2021.0,3.0,28725.07,388.62,18366.55,2.06,11.49,13.55,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2021.0,4.0,26934.2,425.4,18688.05,2.25,10.77,13.03,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2021.0,5.0,24854.67,473.95,18767.92,2.51,9.94,12.45,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2021.0,6.0,20713.38,457.48,18868.4,2.42,8.29,10.71,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2021.0,7.0,21121.7,491.93,18977.06,2.61,8.45,11.06,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2021.0,8.0,22240.28,445.52,19084.91,2.36,8.9,11.26,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2021.0,9.0,22941.4,417.92,19313.4,2.21,9.18,11.39,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2021.0,10.0,23247.24,396.78,131832.76,2.1,9.3,11.4,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2021.0,11.0,18443.43,392.44,126747.73,2.08,7.38,9.46,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2021.0,12.0,19920.09,255.2,188619.22,1.35,7.97,9.32,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2022.0,1.0,21522.06,0.0,215095.86,0.0,8.61,8.61,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2022.0,2.0,20159.07,0.0,215420.89,0.0,8.06,8.06,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2022.0,3.0,21679.29,0.0,156507.76,0.0,8.67,8.67,mixed use,1208347.8399999996,1e-05
1,Bundoora,61,2022.0,4.0,19501.32,0.0,32120.05,0.0,7.8,7.8,mixed use,1208347.8399999996,1e-05
1,Bundoora,62,2018.0,1.0,35835.13,0.0,0.0,0.0,14.33,14.33,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2018.0,2.0,34413.28,0.0,0.0,0.0,13.77,13.77,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2018.0,3.0,37365.63,0.0,0.0,0.0,14.95,14.95,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2018.0,4.0,33390.63,0.0,0.0,0.0,13.36,13.36,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2018.0,5.0,37628.25,550.67,0.0,2.92,15.05,17.97,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2018.0,6.0,36621.25,608.03,0.0,3.22,14.65,17.87,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2018.0,7.0,36939.5,650.4,0.0,3.45,14.78,18.22,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2018.0,8.0,40152.0,632.76,0.0,3.35,16.06,19.41,teaching,1274716.1699999983,2e-05
1,Bundoora,62,2018.0,9.0,40173.81,597.89,0.0,3.17,16.07,19.24,teaching,1274716.1699999983,2e-05
1,Bundoora,62,2018.0,10.0,41151.31,556.28,0.0,2.95,16.46,19.41,teaching,1274716.1699999983,2e-05
1,Bundoora,62,2018.0,11.0,36002.19,497.88,0.0,2.64,14.4,17.04,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2018.0,12.0,35460.19,285.45,0.0,1.51,14.18,15.7,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2019.0,1.0,35618.75,255.52,0.0,1.35,14.25,15.6,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2019.0,2.0,34632.06,365.05,0.0,1.93,13.85,15.79,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2019.0,3.0,41206.5,436.3,0.0,2.31,16.48,18.79,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2019.0,4.0,39260.88,470.92,0.0,2.5,15.7,18.2,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2019.0,5.0,42258.5,556.41,0.0,2.95,16.9,19.85,teaching,1274716.1699999983,2e-05
1,Bundoora,62,2019.0,6.0,38756.25,576.06,0.0,3.05,15.5,18.56,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2019.0,7.0,40534.75,604.81,0.0,3.21,16.21,19.42,teaching,1274716.1699999983,2e-05
1,Bundoora,62,2019.0,8.0,41306.75,612.57,0.0,3.25,16.52,19.77,teaching,1274716.1699999983,2e-05
1,Bundoora,62,2019.0,9.0,40185.75,541.12,0.0,2.87,16.07,18.94,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2019.0,10.0,41151.25,498.28,0.0,2.64,16.46,19.1,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2019.0,11.0,36849.63,426.22,0.0,2.26,14.74,17.0,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2019.0,12.0,34856.5,235.03,0.0,1.25,13.94,15.19,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2020.0,1.0,33815.13,0.0,0.0,0.0,13.53,13.53,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2020.0,2.0,31736.13,0.0,0.0,0.0,12.69,12.69,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2020.0,3.0,34940.88,0.0,0.0,0.0,13.98,13.98,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2020.0,4.0,25314.56,0.0,0.0,0.0,10.13,10.13,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2020.0,5.0,22639.25,0.0,0.0,0.0,9.06,9.06,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2020.0,6.0,23463.63,0.0,0.0,0.0,9.39,9.39,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2020.0,7.0,25219.25,0.0,0.0,0.0,10.09,10.09,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2020.0,8.0,24070.38,0.0,0.0,0.0,9.63,9.63,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2020.0,9.0,20169.5,0.0,0.0,0.0,8.07,8.07,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2020.0,10.0,21861.75,0.0,0.0,0.0,8.74,8.74,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2020.0,11.0,19832.38,0.0,0.0,0.0,7.93,7.93,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2020.0,12.0,19535.13,0.0,0.0,0.0,7.81,7.81,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2021.0,1.0,20280.63,324.41,19057.6,1.72,8.11,9.83,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2021.0,2.0,20449.75,387.42,19435.03,2.05,8.18,10.23,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2021.0,3.0,30802.13,409.97,19375.33,2.17,12.32,14.49,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2021.0,4.0,28043.5,448.76,19714.49,2.38,11.22,13.6,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2021.0,5.0,30517.13,499.99,19798.75,2.65,12.21,14.86,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2021.0,6.0,26308.13,482.61,19904.74,2.56,10.52,13.08,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2021.0,7.0,27529.75,518.95,20019.38,2.75,11.01,13.76,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2021.0,8.0,27225.75,469.99,20133.15,2.49,10.89,13.38,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2021.0,9.0,24987.88,440.87,20374.19,2.34,10.0,12.33,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2021.0,10.0,22737.75,418.57,139073.66,2.22,9.1,11.31,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2021.0,11.0,20630.0,413.99,133709.33,2.19,8.25,10.45,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2021.0,12.0,21902.0,269.22,198979.1,1.43,8.76,10.19,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2022.0,1.0,23304.0,0.0,226909.97,0.0,9.32,9.32,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2022.0,2.0,22390.75,0.0,227252.86,0.0,8.96,8.96,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2022.0,3.0,28661.0,0.0,165103.92,0.0,11.46,11.46,teaching,1274716.1699999983,1e-05
1,Bundoora,62,2022.0,4.0,29425.0,0.0,33884.24,0.0,11.77,11.77,teaching,1274716.1699999983,1e-05
1,Bundoora,63,2018.0,1.0,52240.75,0.0,0.0,0.0,20.9,20.9,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2018.0,2.0,44195.63,0.0,0.0,0.0,17.68,17.68,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2018.0,3.0,49644.5,0.0,0.0,0.0,19.86,19.86,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2018.0,4.0,44165.5,0.0,0.0,0.0,17.67,17.67,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2018.0,5.0,57359.13,708.75,0.0,3.76,22.94,26.7,mixed use,1640647.3800000031,2e-05
1,Bundoora,63,2018.0,6.0,49253.63,782.57,0.0,4.15,19.7,23.85,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2018.0,7.0,51547.75,837.11,0.0,4.44,20.62,25.06,mixed use,1640647.3800000031,2e-05
1,Bundoora,63,2018.0,8.0,52347.13,814.41,0.0,4.32,20.94,25.26,mixed use,1640647.3800000031,2e-05
1,Bundoora,63,2018.0,9.0,46482.75,769.53,0.0,4.08,18.59,22.67,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2018.0,10.0,49344.5,715.97,0.0,3.79,19.74,23.53,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2018.0,11.0,47307.13,640.8,0.0,3.4,18.92,22.32,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2018.0,12.0,46769.25,367.39,0.0,1.95,18.71,20.65,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2019.0,1.0,54081.88,328.87,0.0,1.74,21.63,23.38,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2019.0,2.0,51157.13,469.85,0.0,2.49,20.46,22.95,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2019.0,3.0,51015.0,561.55,0.0,2.98,20.41,23.38,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2019.0,4.0,46478.38,606.1,0.0,3.21,18.59,21.8,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2019.0,5.0,55764.5,716.13,0.0,3.8,22.31,26.1,mixed use,1640647.3800000031,2e-05
1,Bundoora,63,2019.0,6.0,54195.25,741.42,0.0,3.93,21.68,25.61,mixed use,1640647.3800000031,2e-05
1,Bundoora,63,2019.0,7.0,57018.0,778.44,0.0,4.13,22.81,26.93,mixed use,1640647.3800000031,2e-05
1,Bundoora,63,2019.0,8.0,58867.5,788.42,0.0,4.18,23.55,27.73,mixed use,1640647.3800000031,2e-05
1,Bundoora,63,2019.0,9.0,48190.5,696.46,0.0,3.69,19.28,22.97,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2019.0,10.0,52023.25,641.33,0.0,3.4,20.81,24.21,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2019.0,11.0,46045.75,548.58,0.0,2.91,18.42,21.33,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2019.0,12.0,48120.5,302.5,0.0,1.6,19.25,20.85,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2020.0,1.0,43782.75,0.0,0.0,0.0,17.51,17.51,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2020.0,2.0,47201.1,0.0,0.0,0.0,18.88,18.88,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2020.0,3.0,38290.5,0.0,0.0,0.0,15.32,15.32,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2020.0,4.0,24750.05,0.0,0.0,0.0,9.9,9.9,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2020.0,5.0,26576.94,0.0,0.0,0.0,10.63,10.63,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2020.0,6.0,24889.55,0.0,0.0,0.0,9.96,9.96,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2020.0,7.0,22063.0,0.0,0.0,0.0,8.83,8.83,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2020.0,8.0,21441.11,0.0,0.0,0.0,8.58,8.58,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2020.0,9.0,16158.95,0.0,0.0,0.0,6.46,6.46,mixed use,1640647.3800000031,0.0
1,Bundoora,63,2020.0,10.0,16796.3,0.0,0.0,0.0,6.72,6.72,mixed use,1640647.3800000031,0.0
1,Bundoora,63,2020.0,11.0,15133.84,0.0,0.0,0.0,6.05,6.05,mixed use,1640647.3800000031,0.0
1,Bundoora,63,2020.0,12.0,14619.05,0.0,0.0,0.0,5.85,5.85,mixed use,1640647.3800000031,0.0
1,Bundoora,63,2021.0,1.0,14298.15,417.54,24528.45,2.21,5.72,7.93,mixed use,1640647.3800000031,0.0
1,Bundoora,63,2021.0,2.0,15577.31,498.63,25014.21,2.64,6.23,8.87,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2021.0,3.0,14114.31,527.66,24937.38,2.8,5.65,8.44,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2021.0,4.0,17835.14,577.59,25373.91,3.06,7.13,10.2,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2021.0,5.0,24067.52,643.52,25482.35,3.41,9.63,13.04,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2021.0,6.0,22187.06,621.15,25618.77,3.29,8.87,12.17,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2021.0,7.0,23126.64,667.93,25766.31,3.54,9.25,12.79,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2021.0,8.0,19647.44,604.91,25912.75,3.21,7.86,11.06,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2021.0,9.0,16045.21,567.43,26222.98,3.01,6.42,9.43,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2021.0,10.0,17237.09,538.73,178997.36,2.86,6.89,9.75,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2021.0,11.0,20657.0,532.84,172093.11,2.82,8.26,11.09,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2021.0,12.0,32320.75,346.5,256099.79,1.84,12.93,14.76,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2022.0,1.0,34176.07,0.0,292048.74,0.0,13.67,13.67,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2022.0,2.0,31973.54,0.0,292490.06,0.0,12.79,12.79,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2022.0,3.0,27736.53,0.0,212500.1,0.0,11.09,11.09,mixed use,1640647.3800000031,1e-05
1,Bundoora,63,2022.0,4.0,28476.86,0.0,43611.35,0.0,11.39,11.39,mixed use,1640647.3800000031,1e-05
1,Bundoora,64,2018.0,1.0,2461.93,0.0,0.0,0.0,0.98,0.98,other,5233.400000000001,0.00019
1,Bundoora,64,2018.0,2.0,2220.58,0.0,0.0,0.0,0.89,0.89,other,5233.400000000001,0.00017
1,Bundoora,64,2018.0,3.0,2743.31,0.0,0.0,0.0,1.1,1.1,other,5233.400000000001,0.00021
1,Bundoora,64,2018.0,4.0,2407.04,0.0,0.0,0.0,0.96,0.96,other,5233.400000000001,0.00018
1,Bundoora,64,2018.0,5.0,2951.11,2.26,0.0,0.01,1.18,1.19,other,5233.400000000001,0.00023
1,Bundoora,64,2018.0,6.0,3269.1,2.5,0.0,0.01,1.31,1.32,other,5233.400000000001,0.00025
1,Bundoora,64,2018.0,7.0,3024.91,2.67,0.0,0.01,1.21,1.22,other,5233.400000000001,0.00023
1,Bundoora,64,2018.0,8.0,3477.54,2.6,0.0,0.01,1.39,1.4,other,5233.400000000001,0.00027
1,Bundoora,64,2018.0,9.0,3314.13,2.45,0.0,0.01,1.33,1.34,other,5233.400000000001,0.00026
1,Bundoora,64,2018.0,10.0,3461.0,2.28,0.0,0.01,1.38,1.4,other,5233.400000000001,0.00027
1,Bundoora,64,2018.0,11.0,3171.93,2.04,0.0,0.01,1.27,1.28,other,5233.400000000001,0.00024
1,Bundoora,64,2018.0,12.0,2564.98,1.17,0.0,0.01,1.03,1.03,other,5233.400000000001,0.0002
1,Bundoora,64,2019.0,1.0,2734.14,1.05,0.0,0.01,1.09,1.1,other,5233.400000000001,0.00021
1,Bundoora,64,2019.0,2.0,2980.7,1.5,0.0,0.01,1.19,1.2,other,5233.400000000001,0.00023
1,Bundoora,64,2019.0,3.0,3028.49,1.79,0.0,0.01,1.21,1.22,other,5233.400000000001,0.00023
1,Bundoora,64,2019.0,4.0,3050.82,1.93,0.0,0.01,1.22,1.23,other,5233.400000000001,0.00024
1,Bundoora,64,2019.0,5.0,3378.57,2.28,0.0,0.01,1.35,1.36,other,5233.400000000001,0.00026
1,Bundoora,64,2019.0,6.0,3436.61,2.37,0.0,0.01,1.37,1.39,other,5233.400000000001,0.00027
1,Bundoora,64,2019.0,7.0,3660.16,2.48,0.0,0.01,1.46,1.48,other,5233.400000000001,0.00028
1,Bundoora,64,2019.0,8.0,3315.62,2.51,0.0,0.01,1.33,1.34,other,5233.400000000001,0.00026
1,Bundoora,64,2019.0,9.0,2982.89,2.22,0.0,0.01,1.19,1.2,other,5233.400000000001,0.00023
1,Bundoora,64,2019.0,10.0,2815.0,2.05,0.0,0.01,1.13,1.14,other,5233.400000000001,0.00022
1,Bundoora,64,2019.0,11.0,2718.96,1.75,0.0,0.01,1.09,1.1,other,5233.400000000001,0.00021
1,Bundoora,64,2019.0,12.0,2354.76,0.96,0.0,0.01,0.94,0.95,other,5233.400000000001,0.00018
1,Bundoora,64,2020.0,1.0,2347.68,0.0,0.0,0.0,0.94,0.94,other,5233.400000000001,0.00018
1,Bundoora,64,2020.0,2.0,2502.66,0.0,0.0,0.0,1.0,1.0,other,5233.400000000001,0.00019
1,Bundoora,64,2020.0,3.0,2524.43,0.0,0.0,0.0,1.01,1.01,other,5233.400000000001,0.00019
1,Bundoora,64,2020.0,4.0,2324.45,0.0,0.0,0.0,0.93,0.93,other,5233.400000000001,0.00018
1,Bundoora,64,2020.0,5.0,2592.92,0.0,0.0,0.0,1.04,1.04,other,5233.400000000001,0.0002
1,Bundoora,64,2020.0,6.0,3241.15,0.0,0.0,0.0,1.3,1.3,other,5233.400000000001,0.00025
1,Bundoora,64,2020.0,7.0,2764.76,0.0,0.0,0.0,1.11,1.11,other,5233.400000000001,0.00021
1,Bundoora,64,2020.0,8.0,2383.46,0.0,0.0,0.0,0.95,0.95,other,5233.400000000001,0.00018
1,Bundoora,64,2020.0,9.0,1173.58,0.0,0.0,0.0,0.47,0.47,other,5233.400000000001,9e-05
1,Bundoora,64,2020.0,10.0,1017.65,0.0,0.0,0.0,0.41,0.41,other,5233.400000000001,8e-05
1,Bundoora,64,2020.0,11.0,1951.99,0.0,0.0,0.0,0.78,0.78,other,5233.400000000001,0.00015
1,Bundoora,64,2020.0,12.0,2041.6,0.0,0.0,0.0,0.82,0.82,other,5233.400000000001,0.00016
1,Bundoora,64,2021.0,1.0,1995.13,1.33,78.24,0.01,0.8,0.81,other,5233.400000000001,0.00015
1,Bundoora,64,2021.0,2.0,1899.9,1.59,79.79,0.01,0.76,0.77,other,5233.400000000001,0.00015
1,Bundoora,64,2021.0,3.0,1964.1,1.68,79.55,0.01,0.79,0.79,other,5233.400000000001,0.00015
1,Bundoora,64,2021.0,4.0,1890.85,1.84,80.94,0.01,0.76,0.77,other,5233.400000000001,0.00015
1,Bundoora,64,2021.0,5.0,2032.24,2.05,81.28,0.01,0.81,0.82,other,5233.400000000001,0.00016
1,Bundoora,64,2021.0,6.0,1949.51,1.98,81.72,0.01,0.78,0.79,other,5233.400000000001,0.00015
1,Bundoora,64,2021.0,7.0,2109.32,2.13,82.19,0.01,0.84,0.86,other,5233.400000000001,0.00016
1,Bundoora,64,2021.0,8.0,2402.37,1.93,82.66,0.01,0.96,0.97,other,5233.400000000001,0.00019
1,Bundoora,64,2021.0,9.0,1852.26,1.81,83.65,0.01,0.74,0.75,other,5233.400000000001,0.00014
1,Bundoora,64,2021.0,10.0,1344.77,1.72,570.97,0.01,0.54,0.55,other,5233.400000000001,0.00011
1,Bundoora,64,2021.0,11.0,1203.66,1.7,548.95,0.01,0.48,0.49,other,5233.400000000001,9e-05
1,Bundoora,64,2021.0,12.0,1762.66,1.11,816.92,0.01,0.71,0.71,other,5233.400000000001,0.00014
1,Bundoora,64,2022.0,1.0,1802.32,0.0,931.59,0.0,0.72,0.72,other,5233.400000000001,0.00014
1,Bundoora,64,2022.0,2.0,1312.71,0.0,933.0,0.0,0.53,0.53,other,5233.400000000001,0.0001
1,Bundoora,64,2022.0,3.0,1535.41,0.0,677.84,0.0,0.61,0.61,other,5233.400000000001,0.00012
1,Bundoora,64,2022.0,4.0,1848.35,0.0,139.11,0.0,0.74,0.74,other,5233.400000000001,0.00014
2,Albury-Wodonga,8,2019.0,1.0,31929.2,0.0,0.0,0.0,12.77,12.77,library,2395.0,0.00533
2,Albury-Wodonga,8,2019.0,2.0,28441.71,0.0,0.0,0.0,11.38,11.38,library,2395.0,0.00475
2,Albury-Wodonga,8,2019.0,3.0,33133.29,0.0,0.0,0.0,13.25,13.25,library,2395.0,0.00553
2,Albury-Wodonga,8,2019.0,4.0,32233.25,0.0,0.0,0.0,12.89,12.89,library,2395.0,0.00538
2,Albury-Wodonga,8,2019.0,5.0,30029.06,0.0,0.0,0.0,12.01,12.01,library,2395.0,0.00501
2,Albury-Wodonga,8,2019.0,6.0,28791.32,0.0,0.0,0.0,11.52,11.52,library,2395.0,0.00481
2,Albury-Wodonga,8,2019.0,7.0,16861.7,0.0,0.0,0.0,6.74,6.74,library,2395.0,0.00281
2,Albury-Wodonga,8,2019.0,8.0,2950.94,0.0,0.0,0.0,1.18,1.18,library,2395.0,0.00049
2,Albury-Wodonga,8,2019.0,9.0,2814.96,0.0,0.0,0.0,1.13,1.13,library,2395.0,0.00047
2,Albury-Wodonga,8,2019.0,10.0,2699.64,0.0,0.0,0.0,1.08,1.08,library,2395.0,0.00045
2,Albury-Wodonga,8,2019.0,11.0,3070.73,0.0,0.0,0.0,1.23,1.23,library,2395.0,0.00051
2,Albury-Wodonga,8,2019.0,12.0,3860.62,0.0,0.0,0.0,1.54,1.54,library,2395.0,0.00064
2,Albury-Wodonga,8,2020.0,1.0,29451.97,0.0,0.0,0.0,11.78,11.78,library,2395.0,0.00492
2,Albury-Wodonga,8,2020.0,2.0,29745.66,0.0,0.0,0.0,11.9,11.9,library,2395.0,0.00497
2,Albury-Wodonga,8,2020.0,3.0,28983.36,0.0,0.0,0.0,11.59,11.59,library,2395.0,0.00484
2,Albury-Wodonga,8,2020.0,4.0,9694.17,0.0,0.0,0.0,3.88,3.88,library,2395.0,0.00162
